observation_index,A,B,M,N,value,dV,I,rel_err,K,fid,reciprocal_group,reciprocal_pair_count,reciprocal_error_percent,reciprocal_mean_value,reciprocal_partner_value
462,51,54,52,53,158.907243,,,0.05,1.0,462,51-54|52-53,1,0.01956044238993907,158.922786,158.938329
463,52,55,53,54,146.555843,,,0.05,1.0,463,52-55|53-54,1,0.010709801895599601,146.5479955,146.540148
464,53,56,54,55,122.7535,,,0.05,1.0,464,53-56|54-55,1,0.1099469790264437,122.821019,122.888538
465,4,3,5,2,434.418318,,,0.05,1.0,480,2-5|3-4,1,0.08221171425503561,434.23982,434.061322
466,6,4,8,2,189.16254,,,0.05,1.0,481,2-8|4-6,1,0.0027188627915234057,189.1599685,189.157397
467,8,5,11,2,110.180544,,,0.05,1.0,482,2-11|5-8,1,1.4299260319983065,109.398386,108.616228
468,10,6,14,2,67.5970483,,,0.05,1.0,483,2-14|6-10,1,0.16145414004906267,67.5425232,67.4879981
469,12,7,17,2,54.5779152,,,0.05,1.0,484,2-17|7-12,1,0.1836452506285744,54.5278463,54.4777774
470,14,8,20,2,35.0534347,,,0.05,1.0,485,2-20|8-14,1,0.5357773776011067,34.9597814,34.8661281
471,16,9,23,2,24.8331692,,,0.05,1.0,486,2-23|9-16,1,0.15449181041796795,24.814001400000002,24.7948336
472,18,10,26,2,20.2711555,,,0.05,1.0,487,2-26|10-18,1,0.7162005831845136,20.34400745,20.4168594
473,20,11,29,2,16.1700482,,,0.05,1.0,488,2-29|11-20,1,0.4567834903293553,16.1332013,16.0963544
474,22,12,32,2,12.2960863,,,0.05,1.0,489,2-32|12-22,1,0.17504530412089736,12.28533385,12.2745814
475,24,13,35,2,11.2310163,,,0.05,1.0,490,2-35|13-24,1,2.3134211607867465,11.10259145,10.9741666
476,26,14,38,2,9.88344369,,,0.05,1.0,491,2-38|14-26,1,0.0160763571686781,9.882649305000001,9.88185492
477,28,15,41,2,9.14783018,,,0.05,1.0,492,2-41|15-28,1,0.03112909458536936,9.14925422,9.15067826
478,30,16,44,2,8.13214298,,,0.05,1.0,493,2-44|16-30,1,0.41136420151734754,8.11545095,8.09875892
479,32,17,47,2,7.39002183,,,0.05,1.0,494,2-47|17-32,1,1.9187286908703056,7.319798295,7.24957476
480,5,4,6,3,420.630484,,,0.05,1.0,495,3-6|4-5,1,0.07808010680741048,420.79476250000005,420.959041
481,7,5,9,3,160.829241,,,0.05,1.0,496,3-9|5-7,1,0.12777041912744852,160.7265605,160.62388
482,9,6,12,3,97.4146936,,,0.05,1.0,497,3-12|6-9,1,0.14732946427081686,97.34298615,97.2712787
483,11,7,15,3,73.794393,,,0.05,1.0,498,3-15|7-11,1,0.030535436231442056,73.783128,73.771863
484,13,8,18,3,48.7367392,,,0.05,1.0,499,3-18|8-13,1,0.39911850820237743,48.83419235,48.9316455
485,15,9,21,3,31.2316971,,,0.05,1.0,500,3-21|9-15,1,0.027751924977255676,31.2360314,31.2403657
486,17,10,24,3,24.9921516,,,0.05,1.0,501,3-24|10-17,1,0.05086569782024466,24.985796999999998,24.9794424
487,19,11,27,3,18.7985994,,,0.05,1.0,502,3-27|11-19,1,0.4289144631395173,18.839001,18.8794026
488,21,12,30,3,14.0568794,,,0.05,1.0,503,3-30|12-21,1,0.04669789622556932,14.0601623,14.0634452
489,23,13,33,3,12.5631724,,,0.05,1.0,504,3-33|13-23,1,0.2650184350290572,12.57984185,12.5965113
490,25,14,36,3,11.5014332,,,0.05,1.0,505,3-36|14-25,1,0.20821268788314873,11.5134194,11.5254056
491,27,15,39,3,10.1322996,,,0.05,1.0,506,3-39|15-27,1,0.0913180925999941,10.127675400000001,10.1230512
492,29,16,42,3,8.8493922,,,0.05,1.0,507,3-42|16-29,1,0.2615366603224181,8.860979555,8.87256691
493,31,17,45,3,7.77312077,,,0.05,1.0,508,3-45|17-31,1,0.8129936201281588,7.804847225,7.83657368
494,33,18,48,3,7.06870285,,,0.05,1.0,509,3-48|18-33,1,1.2583792750139782,7.02450539,6.98030793
495,6,5,7,4,396.331877,,,0.05,1.0,510,4-7|5-6,1,0.01045962595544988,396.3526055,396.373334
496,8,6,10,4,165.231909,,,0.05,1.0,511,4-10|6-8,1,0.09374131495054988,165.15449999999998,165.077091
497,10,7,13,4,94.7880709,,,0.05,1.0,512,4-13|7-10,1,0.09058911628900775,94.74515650000001,94.7022421
498,12,8,16,4,72.1406466,,,0.05,1.0,513,4-16|8-12,1,0.13509599429593408,72.1894091,72.2381716
499,14,9,19,4,41.5518355,,,0.05,1.0,514,4-19|9-14,1,0.1724944960443989,41.58770375,41.623572
500,16,10,22,4,30.8318101,,,0.05,1.0,515,4-22|10-16,1,0.10461506936188383,30.8479459,30.8640817
501,18,11,25,4,22.687298,,,0.05,1.0,516,4-25|11-18,1,0.16009950862121536,22.669151399999997,22.6510048
502,20,12,28,4,16.3298454,,,0.05,1.0,517,4-28|12-20,1,0.11844532466466669,16.3395221,16.3491988
503,22,13,31,4,14.3297758,,,0.05,1.0,518,4-31|13-22,1,0.5315839897630003,14.3679647,14.4061536
504,24,14,34,4,12.821234,,,0.05,1.0,519,4-34|14-24,1,0.13440602866311355,12.82985605,12.8384781
505,26,15,37,4,11.4911866,,,0.05,1.0,520,4-37|15-26,1,0.13381456510749745,11.4835033,11.47582
506,28,16,40,4,9.86477692,,,0.05,1.0,521,4-40|16-28,1,0.28033854511483597,9.878623715,9.89247051
507,30,17,43,4,8.55364439,,,0.05,1.0,522,4-43|17-30,1,0.25030769889059434,8.56436302,8.57508165
508,32,18,46,4,7.60519772,,,0.05,1.0,523,4-46|18-32,1,0.12335064748157157,7.609891145,7.61458457
509,34,19,49,4,6.65750134,,,0.05,1.0,524,4-49|19-34,1,0.09412389496955162,6.660635965,6.66377059
510,7,6,8,5,334.088461,,,0.05,1.0,525,5-8|6-7,1,0.03597718318385132,334.028374,333.968287
511,9,7,11,5,171.239021,,,0.05,1.0,526,5-11|7-9,1,0.14007079989637924,171.119177,170.999333
512,11,8,14,5,92.1565314,,,0.05,1.0,527,5-14|8-11,1,0.022039524747830153,92.16668795000001,92.1768445
513,13,9,17,5,59.141956,,,0.05,1.0,528,5-17|9-13,1,0.07036652078952522,59.12115525,59.1003545
514,15,10,20,5,38.3041486,,,0.05,1.0,529,5-20|10-15,1,0.04210302239934999,38.3122139,38.3202792
515,17,11,23,5,27.575138,,,0.05,1.0,530,5-23|11-17,1,0.023154410781096098,27.5783308,27.5815236
516,19,12,26,5,19.111374,,,0.05,1.0,531,5-26|12-19,1,0.009641320507187825,19.11045275,19.1095315
517,21,13,29,5,16.2238115,,,0.05,1.0,532,5-29|13-21,1,0.16954931301833867,16.23757685,16.2513422
518,23,14,32,5,14.6244138,,,0.05,1.0,533,5-32|14-23,1,0.024467047090306546,14.6262031,14.6279924
519,25,15,35,5,13.2336963,,,0.05,1.0,534,5-35|15-25,1,0.321148630346695,13.212480450000001,13.1912646
520,27,16,38,5,10.9873863,,,0.05,1.0,535,5-38|16-27,1,0.05010127533049526,10.9901394,10.9928925
521,29,17,41,5,9.31587457,,,0.05,1.0,536,5-41|17-29,1,0.3366032416181166,9.331579770000001,9.34728497
522,31,18,44,5,8.18152871,,,0.05,1.0,537,5-44|18-31,1,0.19898026181284922,8.189676630000001,8.19782455
523,33,19,47,5,7.1577428,,,0.05,1.0,538,5-47|19-33,1,0.16400499583091716,7.163617145,7.16949149
524,35,20,50,5,6.39877048,,,0.05,1.0,539,5-50|20-35,1,0.03488952267699877,6.399886925,6.40100337
525,8,7,9,6,340.181631,,,0.05,1.0,540,6-9|7-8,1,0.05633695404084639,340.085834,339.990037
526,10,8,12,6,129.64839,,,0.05,1.0,541,6-12|8-10,1,0.023022604097197794,129.6334675,129.618545
527,12,9,15,6,91.2819793,,,0.05,1.0,542,6-15|9-12,1,0.06213129489369715,91.31034545,91.3387116
528,14,10,18,6,53.4439031,,,0.05,1.0,543,6-18|10-14,1,0.14292153146960646,53.40573895,53.3675748
529,16,11,21,6,33.8982083,,,0.05,1.0,544,6-21|11-16,1,0.14286442901600224,33.92243985,33.9466714
530,18,12,24,6,23.0174909,,,0.05,1.0,545,6-24|12-18,1,0.2574789748921956,22.987896399999997,22.9583019
531,20,13,27,6,18.7125406,,,0.05,1.0,546,6-27|13-20,1,0.377293830269735,18.74790795,18.7832753
532,22,14,30,6,16.3967568,,,0.05,1.0,547,6-30|14-22,1,0.037158371483559764,16.399803749999997,16.4028507
533,24,15,33,6,14.4585648,,,0.05,1.0,548,6-33|15-24,1,0.11075806550980695,14.46657625,14.4745877
534,26,16,36,6,12.4587294,,,0.05,1.0,549,6-36|16-26,1,0.1265230603320514,12.4508528,12.4429762
535,28,17,39,6,10.2410784,,,0.05,1.0,550,6-39|17-28,1,0.32796382924204853,10.2578995,10.2747206
536,30,18,42,6,8.7941206,,,0.05,1.0,551,6-42|18-30,1,0.08777467577848892,8.797981799999999,8.801843
537,32,19,45,6,7.64962838,,,0.05,1.0,552,6-45|19-32,1,0.0807215844591933,7.646542175,7.64345597
538,34,20,48,6,6.83096136,,,0.05,1.0,553,6-48|20-34,1,0.1591129797176722,6.83640016,6.84183896
539,36,21,51,6,6.28594666,,,0.05,1.0,554,6-51|21-36,1,0.3155907134424159,6.276043355,6.26614005
540,9,8,10,7,369.313816,,,0.05,1.0,555,7-10|8-9,1,0.021551204449788447,369.2740245,369.234233
541,11,9,13,7,120.305978,,,0.05,1.0,556,7-13|9-11,1,0.20977512456553304,120.4322965,120.558615
542,13,10,16,7,79.9928892,,,0.05,1.0,557,7-16|10-13,1,0.048813123393865995,79.97337045,79.9538517
543,15,11,19,7,42.0031262,,,0.05,1.0,558,7-19|11-15,1,0.10448308299800346,42.02508075,42.0470353
544,17,12,22,7,27.7296323,,,0.05,1.0,559,7-22|12-17,1,0.5432983812091864,27.65450905,27.5793858
545,19,13,25,7,21.956184,,,0.05,1.0,560,7-25|13-19,1,0.38062012637165593,21.9980485,22.039913
546,21,14,28,7,18.2531027,,,0.05,1.0,561,7-28|14-21,1,0.1486958475593336,18.2666836,18.2802645
547,23,15,31,7,16.5386236,,,0.05,1.0,562,7-31|15-23,1,0.2811584574727265,16.561906200000003,16.5851888
548,25,16,34,7,13.7928387,,,0.05,1.0,563,7-34|16-25,1,0.18891010058500854,13.805879050000001,13.8189194
549,27,17,37,7,11.4484791,,,0.05,1.0,564,7-37|17-27,1,0.3074008787755054,11.46610255,11.483726
550,29,18,40,7,9.45159919,,,0.05,1.0,565,7-40|18-29,1,0.5240860960709105,9.47643152,9.50126385
551,31,19,43,7,8.09418542,,,0.05,1.0,566,7-43|19-31,1,0.2126502991190767,8.102800735,8.11141605
552,33,20,46,7,7.23272574,,,0.05,1.0,567,7-46|20-33,1,0.4319889689806953,7.248381845,7.26403795
553,35,21,49,7,6.58411027,,,0.05,1.0,568,7-49|21-35,1,0.09402179138298358,6.587206975,6.59030368
554,37,22,52,7,6.25317,,,0.05,1.0,569,7-52|22-37,1,0.18749463735454464,6.2590376800000005,6.26490536
555,10,9,11,8,256.090733,,,0.05,1.0,570,8-11|9-10,1,0.06134707523026545,256.012205,255.933677
556,12,10,14,8,147.021488,,,0.05,1.0,571,8-14|10-12,1,0.020044720340323934,147.0362245,147.050961
557,14,11,17,8,66.3833803,,,0.05,1.0,572,8-17|11-14,1,0.13497298037326,66.3386107,66.2938411
558,16,12,20,8,34.6203415,,,0.05,1.0,573,8-20|12-16,1,0.01679882754737128,34.623249650000005,34.6261578
559,18,13,23,8,28.1831579,,,0.05,1.0,574,8-23|13-18,1,0.5331320940586171,28.108230900000002,28.0333039
560,20,14,26,8,22.3515889,,,0.05,1.0,575,8-26|14-20,1,0.045239229983149,22.3465342,22.3414795
561,22,15,29,8,18.899867,,,0.05,1.0,576,8-29|15-22,1,0.09548046467857191,18.908894150000002,18.9179213
562,24,16,32,8,15.6348222,,,0.05,1.0,577,8-32|16-24,1,0.07678302457019104,15.640826950000001,15.6468317
563,26,17,35,8,13.0863043,,,0.05,1.0,578,8-35|17-26,1,0.3349110973949024,13.108254800000001,13.1302053
564,28,18,38,8,10.7130217,,,0.05,1.0,579,8-38|18-28,1,0.20546948722892133,10.702027000000001,10.6910323
565,30,19,41,8,8.77879579,,,0.05,1.0,580,8-41|19-30,1,0.1758573027861813,8.78652166,8.79424753
566,32,20,44,8,7.81896539,,,0.05,1.0,581,8-44|20-32,1,0.22704645423397915,7.827851819999999,7.83673825
567,34,21,47,8,7.05893814,,,0.05,1.0,582,8-47|21-34,1,0.0468222837271893,7.060591105,7.06224407
568,36,22,50,8,6.4064574,,,0.05,1.0,583,8-50|22-36,1,0.012927214133460945,6.406871515,6.40728563
569,38,23,53,8,6.10999281,,,0.05,1.0,584,8-53|23-38,1,0.00407324650425353,6.109868375,6.10974394
570,11,10,12,9,340.107768,,,0.05,1.0,585,9-12|10-11,1,0.0015845103234064233,340.1050735,340.102379
571,13,11,15,9,130.394851,,,0.05,1.0,586,9-15|11-13,1,0.11425362443652283,130.469384,130.543917
572,15,12,18,9,50.2114311,,,0.05,1.0,587,9-18|12-15,1,0.1579554444008722,50.17180655,50.132182
573,17,13,21,9,40.0363991,,,0.05,1.0,588,9-21|13-17,1,0.19002862537366272,39.998394899999994,39.9603907
574,19,14,24,9,30.4667609,,,0.05,1.0,589,9-24|14-19,1,0.09437932906249842,30.48114485,30.4955288
575,21,15,27,9,23.6664329,,,0.05,1.0,590,9-27|15-21,1,0.5746023496413024,23.73462275,23.8028126
576,23,16,30,9,19.2793021,,,0.05,1.0,591,9-30|16-23,1,0.1454481711376655,19.293332999999997,19.3073639
577,25,17,33,9,15.2055527,,,0.05,1.0,592,9-33|17-25,1,0.4335546476046202,15.2385865,15.2716203
578,27,18,36,9,12.4896937,,,0.05,1.0,593,9-36|18-27,1,1.3952406016728522,12.57743645,12.6651792
579,29,19,39,9,9.74650064,,,0.05,1.0,594,9-39|19-29,1,0.3244809431356023,9.762339105,9.77817757
580,31,20,42,9,8.44885968,,,0.05,1.0,595,9-42|20-31,1,0.2739131926840622,8.46044682,8.47203396
581,33,21,45,9,7.64099063,,,0.05,1.0,596,9-45|21-33,1,0.5578928004328357,7.662364520000001,7.68373841
582,35,22,48,9,6.79984669,,,0.05,1.0,597,9-48|22-35,1,0.2877711043484417,6.809644785,6.81944288
583,37,23,51,9,6.34978374,,,0.05,1.0,598,9-51|23-37,1,0.030905410097037456,6.350765105000001,6.35174647
584,39,24,54,9,6.04724312,,,0.05,1.0,599,9-54|24-39,1,0.4175401166419445,6.059894365,6.07254561
585,12,11,13,10,373.845506,,,0.05,1.0,600,10-13|11-12,1,0.10865278409515094,373.6425195,373.439533
586,14,12,16,10,82.1404284,,,0.05,1.0,601,10-16|12-14,1,0.025854558383638388,82.12981125,82.1191941
587,16,13,19,10,51.3303964,,,0.05,1.0,602,10-19|13-16,1,0.02583223208708669,51.33702715,51.3436579
588,18,14,22,10,39.698009,,,0.05,1.0,603,10-22|14-18,1,0.13661269250526412,39.67091125,39.6438135
589,20,15,25,10,29.8768871,,,0.05,1.0,604,10-25|15-20,1,0.09711187459674467,29.89140115,29.9059152
590,22,16,28,10,22.251254,,,0.05,1.0,605,10-28|16-22,1,0.3838447190457221,22.29404125,22.3368285
591,24,17,31,10,17.6728883,,,0.05,1.0,606,10-31|17-24,1,0.6472878975272208,17.73027125,17.7876542
592,26,18,34,10,14.106823,,,0.05,1.0,607,10-34|18-26,1,0.8534342788182288,14.167277200000001,14.2277314
593,28,19,37,10,11.2301285,,,0.05,1.0,608,10-37|19-28,1,0.005112900719371929,11.2304156,11.2307027
594,30,20,40,10,9.20350461,,,0.05,1.0,609,10-40|20-30,1,0.3287250109502796,9.218656625,9.23380864
595,32,21,43,10,8.26080533,,,0.05,1.0,610,10-43|21-32,1,0.3259383031501245,8.27428987,8.28777441
596,34,22,46,10,7.29645876,,,0.05,1.0,611,10-46|22-34,1,0.1967102094916194,7.303642265000001,7.31082577
597,36,23,49,10,6.49349464,,,0.05,1.0,612,10-49|23-36,1,0.06327224431717085,6.4955495800000005,6.49760452
598,38,24,52,10,6.40819277,,,0.05,1.0,613,10-52|24-38,1,0.2387008693391119,6.415850115,6.42350746
599,40,25,55,10,5.94464193,,,0.05,1.0,614,10-55|25-40,1,0.01046803886554691,5.94495309,5.94526425
600,13,12,14,11,210.395941,,,0.05,1.0,615,11-14|12-13,1,0.05744107956386015,210.3355315,210.275122
601,15,13,17,11,84.2495436,,,0.05,1.0,616,11-17|13-15,1,0.049528494953938414,84.228685,84.2078264
602,17,14,20,11,60.9271095,,,0.05,1.0,617,11-20|14-17,1,0.07282234393318196,60.904933299999996,60.8827571
603,19,15,23,11,43.6444638,,,0.05,1.0,618,11-23|15-19,1,0.1333639049774305,43.6735862,43.7027086
604,21,16,26,11,29.2638715,,,0.05,1.0,619,11-26|16-21,1,0.04409547937973481,29.2574209,29.2509703
605,23,17,29,11,22.1170114,,,0.05,1.0,620,11-29|17-23,1,0.18137391009061535,22.13708685,22.1571623
606,25,18,32,11,17.4182188,,,0.05,1.0,621,11-32|18-25,1,0.042299721037910624,17.414535649999998,17.4108525
607,27,19,35,11,13.4410476,,,0.05,1.0,622,11-35|19-27,1,0.3989163738462569,13.46791045,13.4947733
608,29,20,38,11,10.5257358,,,0.05,1.0,623,11-38|20-29,1,0.33467733795152066,10.543378950000001,10.5610221
609,31,21,41,11,9.09716626,,,0.05,1.0,624,11-41|21-31,1,0.19232471567436185,9.10592273,9.1146792
610,33,22,44,11,8.04211996,,,0.05,1.0,625,11-44|22-33,1,0.3584019650358178,8.05655739,8.07099482
611,35,23,47,11,6.90153369,,,0.05,1.0,626,11-47|23-35,1,1.1560037420721774,6.9416565949999995,6.9817795
612,37,24,50,11,6.76778466,,,0.05,1.0,627,11-50|24-37,1,0.28044816539854434,6.77728805,6.78679144
613,39,25,53,11,6.11742715,,,0.05,1.0,628,11-53|25-39,1,0.5221585029891957,6.13344029,6.14945343
614,41,26,56,11,5.84811296,,,0.05,1.0,629,11-56|26-41,1,0.5124488210190742,5.863135745,5.87815853
615,14,13,15,12,297.354095,,,0.05,1.0,630,12-15|13-14,1,0.03165549010649068,297.307038,297.259981
616,16,14,18,12,103.159872,,,0.05,1.0,631,12-18|14-16,1,0.07555499252719032,103.1209155,103.081959
617,18,15,21,12,69.7660668,,,0.05,1.0,632,12-21|15-18,1,0.05356114550586216,69.74738805000001,69.7287093
618,20,16,24,12,44.1140538,,,0.05,1.0,633,12-24|16-20,1,0.04246963473322741,44.104688249999995,44.0953227
619,22,17,27,12,28.5400689,,,0.05,1.0,634,12-27|17-22,1,0.5082714040809682,28.6127842,28.6854995
620,24,18,30,12,21.6270816,,,0.05,1.0,635,12-30|18-24,1,0.3846648771762835,21.66875765,21.7104337
621,26,19,33,12,15.97355,,,0.05,1.0,636,12-33|19-26,1,0.047521704535549374,15.969755450000001,15.9659609
622,28,20,36,12,13.1082778,,,0.05,1.0,637,12-36|20-28,1,0.19448310521861645,13.1210369,13.133796
623,30,21,39,12,10.3241628,,,0.05,1.0,638,12-39|21-30,1,0.16877961848923348,10.332882699999999,10.3416026
624,32,22,42,12,8.90796165,,,0.05,1.0,639,12-42|22-32,1,0.19994748867312492,8.916876185,8.92579072
625,34,23,45,12,7.63278585,,,0.05,1.0,640,12-45|23-34,1,0.2463402301292287,7.642198755000001,7.65161166
626,36,24,48,12,7.02025284,,,0.05,1.0,641,12-48|24-36,1,0.05000663218357585,7.022008575,7.02376431
627,38,25,51,12,6.5765008,,,0.05,1.0,642,12-51|25-38,1,0.10084913214200628,6.579818645,6.58313649
628,40,26,54,12,6.23626772,,,0.05,1.0,643,12-54|26-40,1,0.523963404010401,6.252648515,6.26902931
629,15,14,16,13,185.688852,,,0.05,1.0,644,13-16|14-15,1,0.029599586962018722,185.6613745,185.633897
630,17,15,19,13,108.163556,,,0.05,1.0,645,13-19|15-17,1,0.036557809328088005,108.1437885,108.124021
631,19,16,22,13,60.0088348,,,0.05,1.0,646,13-22|16-19,1,0.04492712197896383,60.02231795,60.0358011
632,21,17,25,13,35.6404747,,,0.05,1.0,647,13-25|17-21,1,0.17939239200263543,35.67247155,35.7044684
633,23,18,28,13,25.4879066,,,0.05,1.0,648,13-28|18-23,1,0.8205729361183655,25.59291085,25.6979151
634,25,19,31,13,18.8653512,,,0.05,1.0,649,13-31|19-25,1,0.05076783588065928,18.86056365,18.8557761
635,27,20,34,13,14.4102757,,,0.05,1.0,650,13-34|20-27,1,0.1387910267080096,14.40028255,14.3902894
636,29,21,37,13,11.5589338,,,0.05,1.0,651,13-37|21-29,1,0.2216620672938442,11.571758899999999,11.584584
637,31,22,40,13,9.3122177,,,0.05,1.0,652,13-40|22-31,1,0.2670507804111186,9.3246685,9.3371193
638,33,23,43,13,8.00132681,,,0.05,1.0,653,13-43|23-33,1,0.4733090505312253,8.02030723,8.03928765
639,35,24,46,13,7.17409088,,,0.05,1.0,654,13-46|24-35,1,0.5833707537066689,7.19507787,7.21606486
640,37,25,49,13,6.70928615,,,0.05,1.0,655,13-49|25-37,1,0.5188143419847487,6.726735785,6.74418542
641,39,26,52,13,6.36739315,,,0.05,1.0,656,13-52|26-39,1,0.7436420569192419,6.391156815,6.41492048
642,41,27,55,13,6.04264656,,,0.05,1.0,657,13-55|27-41,1,0.10132970974767604,6.045709609999999,6.04877266
643,16,15,17,14,219.132073,,,0.05,1.0,658,14-17|15-16,1,0.0196886956167473,219.110503,219.088933
644,18,16,20,14,93.3551315,,,0.05,1.0,659,14-20|16-18,1,0.07607562994667652,93.31963475,93.284138
645,20,17,23,14,49.8810901,,,0.05,1.0,660,14-23|17-20,1,0.091790649612876,49.9039937,49.9268973
646,22,18,26,14,31.1244374,,,0.05,1.0,661,14-26|18-22,1,0.14077599762722326,31.146360700000002,31.168284
647,24,19,29,14,21.1027367,,,0.05,1.0,662,14-29|19-24,1,0.006206022733721716,21.1020819,21.1014271
648,26,20,32,14,16.4739199,,,0.05,1.0,663,14-32|20-26,1,0.06031895306374078,16.46895295,16.463986
649,28,21,35,14,13.434624,,,0.05,1.0,664,14-35|21-28,1,0.1146345608070725,13.42692805,13.4192321
650,30,22,38,14,10.038033,,,0.05,1.0,665,14-38|22-30,1,0.032047956292861474,10.039641750000001,10.0412505
651,32,23,41,14,8.36400721,,,0.05,1.0,666,14-41|23-32,1,0.20467513252044078,8.3725755,8.38114379
652,34,24,44,14,7.58617623,,,0.05,1.0,667,14-44|24-34,1,0.13910953806499005,7.591456450000001,7.59673667
653,36,25,47,14,6.55920746,,,0.05,1.0,668,14-47|25-36,1,0.08975713435344278,6.56215246,6.56509746
654,38,26,50,14,6.62057396,,,0.05,1.0,669,14-50|26-38,1,0.25157264772803356,6.628912225,6.63725049
655,40,27,53,14,6.16054394,,,0.05,1.0,670,14-53|27-40,1,0.6142127527089433,6.1795216449999995,6.19849935
656,42,28,56,14,5.83279681,,,0.05,1.0,671,14-56|28-42,1,0.3376106360248619,5.84265953,5.85252225
657,17,16,18,15,271.400678,,,0.05,1.0,672,15-18|16-17,1,0.1769968845596713,271.160705,270.920732
658,19,17,21,15,89.7340889,,,0.05,1.0,673,15-21|17-19,1,0.019583838512011446,89.74287645000001,89.751664
659,21,18,24,15,47.4782819,,,0.05,1.0,674,15-24|18-21,1,0.029866460141316525,47.485372999999996,47.4924641
660,23,19,27,15,28.0226911,,,0.05,1.0,675,15-27|19-23,1,0.03924334652111719,28.0281907,28.0336903
661,25,20,30,15,20.283798,,,0.05,1.0,676,15-30|20-25,1,0.020424561882162504,20.285869650000002,20.2879413
662,27,21,33,15,15.0949014,,,0.05,1.0,677,15-33|21-27,1,0.08684515075510404,15.08834965,15.0817979
663,29,22,36,15,11.9507583,,,0.05,1.0,678,15-36|22-29,1,0.057514141285509766,11.9473226,11.9438869
664,31,23,39,15,8.7857832,,,0.05,1.0,679,15-39|23-31,1,0.1832918906984465,8.793842399999999,8.8019016
665,33,24,42,15,7.94136819,,,0.05,1.0,680,15-42|24-33,1,0.3165659179779799,7.95395795,7.96654771
666,35,25,45,15,6.75030458,,,0.05,1.0,681,15-45|25-35,1,0.7570196699514326,6.72485036,6.69939614
667,37,26,48,15,6.75937468,,,0.05,1.0,682,15-48|26-37,1,0.20566325662787666,6.766332609999999,6.77329054
668,39,27,51,15,6.33543465,,,0.05,1.0,683,15-51|27-39,1,0.38628731681843004,6.34769482,6.35995499
669,41,28,54,15,5.95980096,,,0.05,1.0,684,15-54|28-41,1,0.4086523176877109,5.972003324999999,5.98420569
670,18,17,19,16,226.052377,,,0.05,1.0,685,16-19|17-18,1,0.0639191715172796,226.12464549999999,226.196914
671,20,18,22,16,94.5973894,,,0.05,1.0,686,16-22|18-20,1,0.09328885098887477,94.6415344,94.6856794
672,22,19,25,16,43.3751183,,,0.05,1.0,687,16-25|19-22,1,0.045458275136543,43.36526175,43.3554052
673,24,20,28,16,25.7500665,,,0.05,1.0,688,16-28|20-24,1,0.024879947091148477,25.7532702,25.7564739
674,26,21,31,16,19.7154808,,,0.05,1.0,689,16-31|21-26,1,0.03882068814853251,19.7116547,19.7078286
675,28,22,34,16,14.2125122,,,0.05,1.0,690,16-34|22-28,1,0.03914938155204135,14.2152948,14.2180774
676,30,23,37,16,10.4787425,,,0.05,1.0,691,16-37|23-30,1,0.047907487128683195,10.47623305,10.4737236
677,32,24,40,16,8.63189788,,,0.05,1.0,692,16-40|24-32,1,0.3135514542250385,8.64545185,8.65900582
678,34,25,43,16,7.18703516,,,0.05,1.0,693,16-43|25-34,1,0.31232297432459094,7.198276095,7.20951703
679,36,26,46,16,6.7199834,,,0.05,1.0,694,16-46|26-36,1,0.06411992240834907,6.722138515,6.72429363
680,38,27,49,16,6.70845099,,,0.05,1.0,695,16-49|27-38,1,0.5435361399333792,6.7267320999999995,6.74501321
681,40,28,52,16,6.28932615,,,0.05,1.0,696,16-52|28-40,1,0.5003052672363347,6.30509852,6.32087089
682,42,29,55,16,6.09319501,,,0.05,1.0,697,16-55|29-42,1,0.09365350861760013,6.0903431,6.08749119
683,19,18,20,17,293.542409,,,0.05,1.0,698,17-20|18-19,1,0.12914285874586323,293.732076,293.921743
684,21,19,23,17,89.2195512,,,0.05,1.0,699,17-23|19-21,1,0.1268874694215991,89.27619135,89.3328315
685,23,20,26,17,47.6134344,,,0.05,1.0,700,17-26|20-23,1,0.0804887763867215,47.63260385,47.6517733
686,25,21,29,17,28.3995421,,,0.05,1.0,701,17-29|21-25,1,0.06678686589456491,28.40902885,28.4185156
687,27,22,32,17,19.327326,,,0.05,1.0,702,17-32|22-27,1,0.08785879779056231,19.318839349999998,19.3103527
688,29,23,35,17,13.5069218,,,0.05,1.0,703,17-35|23-29,1,0.09700390856501323,13.5134761,13.5200304
689,31,24,38,17,10.0228498,,,0.05,1.0,704,17-38|24-31,1,0.35799656137738955,10.0408227,10.0587956
690,33,25,41,17,7.84251287,,,0.05,1.0,705,17-41|25-33,1,1.165689301712998,7.888490515,7.93446816
691,35,26,44,17,7.1691803,,,0.05,1.0,706,17-44|26-35,1,0.6874248222278474,7.19390665,7.218633
692,37,27,47,17,6.96257361,,,0.05,1.0,707,17-47|27-37,1,1.5002820693935204,7.015197485,7.06782136
693,39,28,50,17,6.64142781,,,0.05,1.0,708,17-50|28-39,1,0.9266202952837677,6.672341445,6.70325508
694,41,29,53,17,6.29488251,,,0.05,1.0,709,17-53|29-41,1,0.7742170775703866,6.319345235,6.34380796
695,43,30,56,17,6.04580109,,,0.05,1.0,710,17-56|30-43,1,0.9743529593905131,6.0753990049999995,6.10499692
696,20,19,21,18,299.115437,,,0.05,1.0,711,18-21|19-20,1,0.049825199188740746,299.189973,299.264509
