x,z
17.56204501786902,-15.050217136569378
17.72015827393279,-15.008979646367543
17.87827152999656,-14.962323103776091
18.036384786060328,-14.910370840180045
18.1944980421241,-14.853298582441038
18.352611298187867,-14.791333454951916
18.510724554251635,-14.724752247492951
18.668837810315406,-14.653878948889671
18.826951066379173,-14.579081546472308
18.985064322442945,-14.500768091336809
19.143177578506712,-14.419382029407519
19.301290834570484,-14.335396798301414
19.45940409063425,-14.249310553146529
19.61751734669802,-14.16165413542006
19.77563060276179,-14.072990690875727
19.933743858825558,-13.983897826217735
20.09185711488933,-13.894949182256177
20.249970370953097,-13.806695995690516
20.408083627016865,-13.719653004190782
20.566196883080636,-13.634307966503442
20.724310139144404,-13.551122515981648
20.882423395208175,-13.470526435858828
21.040536651271943,-13.392912643490579
21.19864990733571,-13.318632897423006
21.35676316339948,-13.2479942272875
21.51487641946325,-13.181256086522014
21.67298967552702,-13.118628227918776
21.831102931590788,-13.06026930199847
21.989216187654556,-13.006286178210885
22.147329443718327,-12.956733988962009
22.305442699782095,-12.911616896467605
22.463555955845866,-12.870889582433225
22.621669211909634,-12.834459460560712
22.7797824679734,-12.802189611881143
22.937895724037173,-12.77390244291424
23.09600898010094,-12.749384066654232
23.25412223616471,-12.72838940638221
23.41223549222848,-12.710648020310783
23.57034874829225,-12.69587043806554
23.728462004356018,-12.683755109000705
23.886575260419786,-12.673996568024645
24.044688516483557,-12.666294368998736
24.202801772547325,-12.66036272468654
24.360915028611096,-12.655939660572077
24.519028284674864,-12.65277678513403
24.67714154073863,-12.650626667180909
24.835254796802403,-12.64924255585756
24.99336805286617,-12.648378498442476
25.15148130892994,-12.647789441868891
25.30959456499371,-12.647231317969732
25.467707821057477,-12.646461112446424
25.62582107712125,-12.645236917561526
25.783934333185016,-12.643317968555197
25.942047589248787,-12.640464663785517
26.100160845312555,-12.636438568592641
26.258274101376323,-12.631002402886795
26.416387357440094,-12.623920012460108
26.57450061350386,-12.614956324022286
26.732613869567633,-12.60387728396013
26.8907271256314,-12.59044978082089
27.048840381695168,-12.574441551519458
27.20695363775894,-12.555621071269398
27.365066893822707,-12.533757427237832
27.52318014988648,-12.508614266066498
27.681293405950246,-12.479925429139318
27.839406662014017,-12.447398818771648
27.99751991807778,-12.410729391730982
28.155633174141553,-12.369611162780199
28.313746430205324,-12.323748220583276
28.471859686269095,-12.272865046552385
28.62997294233286,-12.216716188953207
28.78808619839663,-12.155094621869646
28.9461994544604,-12.08783908588878
29.104312710524166,-12.01484045466901
29.262425966587937,-11.936047127391316
29.42053922265171,-11.851469447093733
29.578652478715473,-11.761183144888918
29.736765734779244,-11.66533181006492
29.894878990843015,-11.564128386069083
30.052992246906786,-11.457855692375107
30.21110550297055,-11.34686597223328
30.36921875903432,-11.231579466303844
30.527332015098093,-11.112482012173531
30.685445271161857,-10.990121669755254
30.84355852722563,-10.865104372570954
31.0016717832894,-10.738088604917587
31.15978503935317,-10.609779104916297
31.317898295416935,-10.480919593444723
31.476011551480706,-10.352287629526604
31.634124807544477,-10.224720422436059
31.79223806360824,-10.099114060915962
31.950351319672013,-9.97639142284772
32.10846457573579,-9.85747012152936
32.26657783179955,-9.743231029339372
32.42469108786332,-9.634495544870424
32.582804343927094,-9.532034036591662
32.740917599990865,-9.436559459168764
32.89903085605463,-9.348715199207724
33.0571441121184,-9.269064472200492
33.21525736818217,-9.19808127097323
33.373370624245936,-9.13614286563716
33.53148388030971,-9.083523855042037
33.68959713637348,-9.040391769732219
33.84771039243724,-9.006804226405338
34.005823648501014,-8.9827076338736
34.163936904564785,-8.967937450527675
34.32205016062856,-8.962219993303194
34.48016341669232,-8.965175798149865
