HARYANA Gradient_3
10.00
11
15
Type of measurement (0=app.resistivity,1=resistance)
1
928
2
11
Chargeability
mV/V
2 0.01 0.02 0.02 0.80 0.50
4 40.00 0.00 240.00 0.00 200.00 0.00 220.00 0.00 0.335017 16.8786 10.9803
4 140.00 0.00 240.00 0.00 160.00 0.00 170.00 0.00 0.179452 17.5698 13.1147
4 130.00 0.00 230.00 0.00 170.00 0.00 180.00 0.00 0.102289 19.2331 14.8353
4 120.00 0.00 220.00 0.00 180.00 0.00 190.00 0.00 0.0318792 5975.79 2930.36
4 130.00 0.00 230.00 0.00 180.00 0.00 190.00 0.00 0.0156356 11652.4 5763.44
4 150.00 0.00 250.00 0.00 160.00 0.00 170.00 0.00 0.380321 16.3696 11.3905
4 140.00 0.00 240.00 0.00 170.00 0.00 180.00 0.00 0.119349 18.6466 14.1103
4 100.00 0.00 300.00 0.00 160.00 0.00 180.00 0.00 0.0676531 17.52 13.844
4 120.00 0.00 320.00 0.00 140.00 0.00 160.00 0.00 0.276877 17.9893 13.5109
4 80.00 0.00 280.00 0.00 180.00 0.00 200.00 0.00 0.0584111 21.994 18.3689
4 60.00 0.00 260.00 0.00 200.00 0.00 220.00 0.00 0.137311 19.9722 15.8681
4 120.00 0.00 220.00 0.00 200.00 0.00 210.00 0.00 0.410029 41.1744 29.9929
4 150.00 0.00 250.00 0.00 170.00 0.00 180.00 0.00 0.179227 19.1959 13.2182
4 0.00 0.00 400.00 0.00 160.00 0.00 200.00 0.00 0.0297128 195.594 205.231
4 40.00 0.00 440.00 0.00 120.00 0.00 160.00 0.00 0.0516725 10.5826 9.65395
4 60.00 0.00 460.00 0.00 100.00 0.00 140.00 0.00 0.125279 21.0424 15.8486
4 20.00 0.00 420.00 0.00 140.00 0.00 180.00 0.00 0.0234606 360.854 173.008
4 130.00 0.00 230.00 0.00 200.00 0.00 210.00 0.00 0.21862 66.3812 49.0531
4 160.00 0.00 260.00 0.00 170.00 0.00 180.00 0.00 0.327395 14.7102 10.8439
4 150.00 0.00 250.00 0.00 180.00 0.00 190.00 0.00 0.0765991 2125.02 1144.91
4 80.00 0.00 280.00 0.00 200.00 0.00 220.00 0.00 0.0805305 17.0872 12.5392
4 100.00 0.00 300.00 0.00 180.00 0.00 200.00 0.00 0.0596079 5.80634 8.59467
4 0.00 0.00 600.00 0.00 60.00 0.00 120.00 0.00 0.11088 20.942 16.0824
4 120.00 0.00 320.00 0.00 160.00 0.00 180.00 0.00 0.109793 19.7955 15.0793
4 140.00 0.00 240.00 0.00 200.00 0.00 210.00 0.00 0.136777 544.132 218.145
4 130.00 0.00 230.00 0.00 210.00 0.00 220.00 0.00 0.49402 16.2112 11.9966
4 150.00 0.00 250.00 0.00 200.00 0.00 210.00 0.00 0.105815 661.929 259.718
4 140.00 0.00 240.00 0.00 210.00 0.00 220.00 0.00 0.245562 17.6005 13.1874
4 170.00 0.00 270.00 0.00 180.00 0.00 190.00 0.00 0.0959163 12370.4 7087.18
4 100.00 0.00 300.00 0.00 200.00 0.00 220.00 0.00 0.0629792 19.181 16.5248
4 140.00 0.00 340.00 0.00 160.00 0.00 180.00 0.00 0.248193 17.9141 13.2836
4 80.00 0.00 280.00 0.00 220.00 0.00 240.00 0.00 0.144274 29.532 16.8305
4 120.00 0.00 320.00 0.00 180.00 0.00 200.00 0.00 0.0744767 20.3956 14.8276
4 150.00 0.00 250.00 0.00 210.00 0.00 220.00 0.00 0.160162 20.9427 14.1116
4 140.00 0.00 240.00 0.00 220.00 0.00 230.00 0.00 0.45624 16.0326 11.871
4 60.00 0.00 460.00 0.00 140.00 0.00 180.00 0.00 0.0489754 16.92 12.8873
4 0.00 0.00 400.00 0.00 200.00 0.00 240.00 0.00 0.0124465 1243.88 602.43
4 80.00 0.00 480.00 0.00 120.00 0.00 160.00 0.00 0.132202 20.0317 15.1148
4 40.00 0.00 440.00 0.00 160.00 0.00 200.00 0.00 0.028962 18.7507 14.087
4 160.00 0.00 260.00 0.00 210.00 0.00 220.00 0.00 0.125236 17.6924 13.8571
4 150.00 0.00 250.00 0.00 220.00 0.00 230.00 0.00 0.22884 18.9671 13.061
4 140.00 0.00 340.00 0.00 180.00 0.00 200.00 0.00 0.117224 20.9115 15.5287
4 80.00 0.00 280.00 0.00 240.00 0.00 260.00 0.00 0.394458 14.6381 13.2025
4 120.00 0.00 320.00 0.00 200.00 0.00 220.00 0.00 0.0620494 19.7489 16.0311
4 20.00 0.00 620.00 0.00 80.00 0.00 140.00 0.00 0.117739 17.7916 14.02
4 170.00 0.00 270.00 0.00 210.00 0.00 220.00 0.00 0.118089 19.3264 14.112
4 160.00 0.00 260.00 0.00 220.00 0.00 230.00 0.00 0.14633 17.3214 13.4271
4 180.00 0.00 280.00 0.00 210.00 0.00 220.00 0.00 0.139461 19.2287 14.2106
4 170.00 0.00 270.00 0.00 220.00 0.00 230.00 0.00 0.113355 18.7062 13.7842
4 190.00 0.00 290.00 0.00 200.00 0.00 210.00 0.00 0.378844 41.4061 23.1284
4 160.00 0.00 360.00 0.00 180.00 0.00 200.00 0.00 0.265339 18.0806 13.0903
4 120.00 0.00 320.00 0.00 220.00 0.00 240.00 0.00 0.0659615 39.5843 17.5698
4 140.00 0.00 340.00 0.00 200.00 0.00 220.00 0.00 0.0755311 19.6023 14.2402
4 100.00 0.00 300.00 0.00 240.00 0.00 260.00 0.00 0.151244 135.438 72.9465
4 190.00 0.00 290.00 0.00 210.00 0.00 220.00 0.00 0.213345 18.1612 13.4122
4 160.00 0.00 260.00 0.00 240.00 0.00 250.00 0.00 0.533301 189.113 97.9007
4 180.00 0.00 280.00 0.00 220.00 0.00 230.00 0.00 0.108562 19.1029 14.0648
4 0.00 0.00 400.00 0.00 240.00 0.00 280.00 0.00 0.0341561 26.6771 24.6829
4 20.00 0.00 420.00 0.00 220.00 0.00 260.00 0.00 0.0241215 44.3611 28.2887
4 100.00 0.00 500.00 0.00 140.00 0.00 180.00 0.00 0.157422 15.3139 12.5263
4 200.00 0.00 300.00 0.00 210.00 0.00 220.00 0.00 0.430482 15.976 11.9537
4 170.00 0.00 270.00 0.00 240.00 0.00 250.00 0.00 0.25347 427.829 215.484
4 190.00 0.00 290.00 0.00 220.00 0.00 230.00 0.00 0.129501 18.6997 13.7345
4 140.00 0.00 340.00 0.00 220.00 0.00 240.00 0.00 0.0643535 4.26763 4.03878
4 160.00 0.00 360.00 0.00 200.00 0.00 220.00 0.00 0.11702 19.3871 14.9977
4 100.00 0.00 300.00 0.00 260.00 0.00 280.00 0.00 0.371805 18.1686 13.6059
4 120.00 0.00 320.00 0.00 240.00 0.00 260.00 0.00 0.088715 4.00938 13.0655
4 40.00 0.00 640.00 0.00 100.00 0.00 160.00 0.00 0.0955354 17.0231 13.6842
4 190.00 0.00 290.00 0.00 230.00 0.00 240.00 0.00 0.126993 1.13022 3.76335
4 180.00 0.00 280.00 0.00 240.00 0.00 250.00 0.00 0.171636 40.7941 25.5482
4 200.00 0.00 300.00 0.00 220.00 0.00 230.00 0.00 0.190419 18.6993 13.282
4 190.00 0.00 290.00 0.00 240.00 0.00 250.00 0.00 0.132112 44.7761 26.4435
4 210.00 0.00 310.00 0.00 220.00 0.00 230.00 0.00 0.379352 17.0287 12.3803
4 200.00 0.00 300.00 0.00 230.00 0.00 240.00 0.00 0.143947 364.962 182.252
4 140.00 0.00 340.00 0.00 240.00 0.00 260.00 0.00 0.0685641 47.2603 35.0015
4 160.00 0.00 360.00 0.00 220.00 0.00 240.00 0.00 0.0789976 7.85894 13.2521
4 120.00 0.00 320.00 0.00 260.00 0.00 280.00 0.00 0.144944 19.3521 14.8952
4 180.00 0.00 380.00 0.00 200.00 0.00 220.00 0.00 0.263501 18.47 13.9447
4 20.00 0.00 620.00 0.00 140.00 0.00 200.00 0.00 0.0284815 415.323 294.2
4 210.00 0.00 310.00 0.00 230.00 0.00 240.00 0.00 0.214642 316.276 159.118
4 180.00 0.00 280.00 0.00 260.00 0.00 270.00 0.00 0.584581 59.0118 35.5941
4 0.00 0.00 400.00 0.00 280.00 0.00 320.00 0.00 0.308264 46.3842 63.7953
4 20.00 0.00 420.00 0.00 260.00 0.00 300.00 0.00 0.0342382 41.7894 40.3668
4 100.00 0.00 500.00 0.00 180.00 0.00 220.00 0.00 0.0627814 19.7753 16.1781
4 120.00 0.00 520.00 0.00 160.00 0.00 200.00 0.00 0.159613 3.86535 4.05755
4 40.00 0.00 440.00 0.00 240.00 0.00 280.00 0.00 0.0239633 45.6302 34.387
4 60.00 0.00 460.00 0.00 220.00 0.00 260.00 0.00 0.0241928 37.3437 32.6898
4 200.00 0.00 300.00 0.00 250.00 0.00 260.00 0.00 0.133344 19.5238 14.7805
4 220.00 0.00 320.00 0.00 230.00 0.00 240.00 0.00 0.451286 353.695 180.171
4 190.00 0.00 290.00 0.00 260.00 0.00 270.00 0.00 0.28016 111.812 64.9605
4 120.00 0.00 320.00 0.00 280.00 0.00 300.00 0.00 0.369845 13.1332 10.4418
4 180.00 0.00 380.00 0.00 220.00 0.00 240.00 0.00 0.119792 1.3497 4.65594
4 140.00 0.00 340.00 0.00 260.00 0.00 280.00 0.00 0.0827845 19.1116 14.9134
4 160.00 0.00 360.00 0.00 240.00 0.00 260.00 0.00 0.0675218 33.851 16.4096
4 60.00 0.00 660.00 0.00 120.00 0.00 180.00 0.00 0.0903433 3.21219 4.96391
4 210.00 0.00 310.00 0.00 250.00 0.00 260.00 0.00 0.128708 20.3838 15.0561
4 190.00 0.00 290.00 0.00 270.00 0.00 280.00 0.00 0.523792 17.3142 12.9412
4 200.00 0.00 300.00 0.00 270.00 0.00 280.00 0.00 0.219279 1846.85 1061.59
4 220.00 0.00 320.00 0.00 250.00 0.00 260.00 0.00 0.157136 18.5525 14.0984
4 140.00 0.00 340.00 0.00 280.00 0.00 300.00 0.00 0.139228 13.6888 9.80653
4 200.00 0.00 400.00 0.00 220.00 0.00 240.00 0.00 0.28044 151.113 72.4881
4 160.00 0.00 360.00 0.00 260.00 0.00 280.00 0.00 0.0652568 19.4718 14.1708
4 180.00 0.00 380.00 0.00 240.00 0.00 260.00 0.00 0.083179 45.1088 29.2025
4 40.00 0.00 640.00 0.00 160.00 0.00 220.00 0.00 0.0333519 16.0543 14.6718
