time,dayl (s),prcp (mm/day),srad (W/m2),tmax (degrees C),tmin (degrees C),pet (mm/day)
2004-11-28,34141.35,15.33,241.21,-3.12,-14.88,0.7156909163425382
2004-11-29,34072.59,0.0,366.21,-7.91,-21.57,0.6074016719780949
2004-11-30,34006.75,0.0,400.88,-9.01,-26.12,0.6125045261168494
2004-12-01,33943.86,0.0,379.28,-6.88,-22.19,0.6559316934511397
2004-12-02,33883.97,0.0,402.96,-5.34,-23.22,0.7413827392690672
2004-12-03,33827.12,0.0,411.34,-1.79,-21.58,0.9036194834481576
2004-12-04,33773.35,5.02,276.78,-0.99,-17.33,0.8693031037354263
2004-12-05,33722.69,0.0,271.66,-3.25,-12.64,0.6361542873025017
2004-12-06,33675.19,0.0,325.79,-3.64,-15.44,0.6780673957258553
2004-12-07,33630.87,0.0,376.53,-3.21,-18.47,0.7569774845672882
2004-12-08,33589.76,6.95,238.81,-2.51,-14.62,0.7132277890683275
2004-12-09,33551.9,6.97,113.87,-2.05,-7.16,0.5259863607066827
2004-12-10,33517.31,0.0,340.46,2.84,-10.01,0.9036539818342276
2004-12-11,33486.02,0.0,365.53,5.08,-10.0,1.044045216545297
2004-12-12,33458.05,0.0,366.05,5.98,-9.56,1.0897935329252235
2004-12-13,33433.43,0.0,357.03,5.25,-9.79,1.0451776438999347
2004-12-14,33412.16,0.0,332.06,3.05,-10.26,0.914931157771738
2004-12-15,33394.26,0.0,292.36,-1.95,-12.87,0.6894826883322464
2004-12-16,33379.76,0.0,353.22,-1.63,-16.14,0.7771948639681744
2004-12-17,33368.65,0.0,371.17,-1.63,-17.83,0.8098178048276357
2004-12-18,33360.95,0.0,388.21,2.87,-15.76,1.033235996072999
2004-12-19,33356.66,0.0,374.19,2.26,-14.91,0.9757049119245187
2004-12-20,33355.8,0.0,325.92,-0.12,-13.71,0.8084284679137543
2004-12-21,33358.34,0.0,344.01,-4.73,-19.64,0.6816790052014232
2004-12-22,33364.31,0.0,346.49,-8.52,-23.63,0.5677907886334651
2004-12-23,33373.68,0.0,340.74,-13.11,-27.75,0.43734825272962036
2004-12-24,33386.46,0.0,394.58,-7.15,-27.73,0.6777582715737622
2004-12-25,33402.63,0.0,358.72,0.85,-16.22,0.9263426471819695
2004-12-26,33422.18,0.0,345.5,2.34,-13.86,0.9676978124928333
2004-12-27,33445.11,0.0,281.27,2.38,-9.84,0.8719931532456724
2004-12-28,33471.38,3.38,160.52,2.47,-6.73,0.790472140707475
2004-12-29,33500.98,23.94,132.97,0.65,-6.62,0.6704211699670244
2004-12-30,33533.89,4.82,109.84,-3.33,-9.09,0.5171249903341121
2005-01-01,33570.26,2.23,225.96,-1.48,-11.95,0.7079651437118716
2005-01-02,33609.73,0.0,374.91,-1.38,-14.8,0.7847479185314011
2005-01-03,33652.43,9.27,266.75,-0.08,-13.08,0.8245998478663543
2005-01-04,33698.34,11.78,215.7,1.14,-8.52,0.7766511760687772
2005-01-05,33747.41,7.02,126.46,-5.71,-11.04,0.45778478371715015
2005-01-06,33799.61,5.23,165.12,-6.9,-13.84,0.4776838501864468
2005-01-07,33854.92,11.3,284.04,-4.96,-18.32,0.6782136633293727
2005-01-08,33913.28,39.11,194.07,-2.66,-10.69,0.625208372304646
2005-01-09,33974.66,36.18,100.59,-0.86,-4.88,0.527325630728575
2005-01-10,34039.02,35.27,116.37,1.12,-3.61,0.6077958940641663
2005-01-11,34106.31,33.12,103.94,-0.65,-4.78,0.5413415672817982
2005-01-12,34176.5,0.0,352.25,-4.47,-15.26,0.6779217118150813
2005-01-13,34249.53,0.0,475.04,-3.95,-21.83,0.8366910040089155
2005-01-14,34325.36,0.0,472.68,-3.01,-20.43,0.874112619180623
2005-01-15,34403.94,0.0,474.9,-0.16,-17.7,1.0023745656917793
2005-01-16,34485.22,0.0,470.31,-0.39,-17.24,0.9886484344786701
2005-01-17,34569.16,0.0,411.19,-0.09,-13.08,0.9231915348501704
2005-01-18,34655.7,0.0,466.24,1.55,-14.64,1.0787703975521152
2005-01-19,34744.79,0.0,449.67,4.97,-10.09,1.2147288248109251
2005-01-20,34836.37,0.0,464.44,7.23,-8.77,1.3626138360355575
2005-01-21,34930.41,0.0,446.44,4.75,-9.77,1.2160593820000374
2005-01-22,35026.84,0.0,482.75,4.62,-12.09,1.2848758274528878
2005-01-23,35125.6,0.0,485.78,5.19,-11.57,1.3291677849507384
2005-01-24,35226.66,0.0,487.7,5.73,-10.97,1.3704487311478712
2005-01-25,35329.94,0.0,470.69,3.04,-12.09,1.2105473973871708
2005-01-26,35435.41,2.52,330.01,1.77,-12.28,1.079686372454227
2005-01-27,35543.0,2.12,278.63,2.58,-8.24,1.0176112573279965
2005-01-28,35652.66,0.0,437.1,2.49,-10.37,1.160668504302202
2005-01-29,35764.34,0.0,407.8,0.33,-11.12,1.0299846475479257
2005-01-30,35877.99,1.86,372.75,0.24,-9.87,0.9877750271912463
2005-01-31,35993.54,3.01,254.6,-2.83,-12.0,0.7825480563059027
2005-02-01,36110.95,0.0,485.25,-2.83,-17.17,1.0107144428615853
2005-02-02,36230.16,0.0,540.28,-1.78,-19.88,1.1444324746119505
2005-02-03,36351.13,0.0,552.62,2.34,-17.32,1.414454591676582
2005-02-04,36473.8,0.0,524.8,2.38,-14.94,1.3833341946381121
2005-02-05,36598.11,0.0,514.29,2.59,-14.1,1.394244992830959
2005-02-06,36724.03,0.0,467.31,1.35,-12.59,1.2636739727477952
2005-02-07,36851.49,9.36,204.77,-3.87,-11.25,0.7114764449255366
2005-02-08,36980.45,5.72,318.42,-3.7,-16.17,0.9056455982851993
2005-02-09,37110.85,0.0,518.32,-2.53,-19.02,1.1580251971479916
2005-02-10,37242.66,0.0,564.15,1.0,-19.25,1.4447033637548197
2005-02-11,37375.82,2.69,372.58,4.73,-12.01,1.4915041338629182
2005-02-12,37510.29,2.4,235.48,3.56,-5.4,1.106273381615588
2005-02-13,37646.02,0.0,404.09,3.12,-8.24,1.3500085943772497
2005-02-14,37782.96,4.48,251.04,0.23,-8.85,0.9986711064295968
2005-02-15,37921.07,13.01,171.91,-0.61,-6.5,0.7933640164580896
2005-02-16,38060.31,10.38,275.87,-0.09,-9.7,1.040495606433039
2005-02-17,38200.63,0.0,587.45,3.94,-14.77,1.764137448284468
2005-02-18,38341.99,8.05,379.22,1.67,-12.82,1.3575514922052074
2005-02-19,38484.35,17.07,241.36,-0.35,-8.3,0.972236594713242
2005-02-20,38627.66,13.39,218.14,-0.09,-7.05,0.9338653651790774
2005-02-21,38771.9,6.88,299.63,2.41,-7.29,1.2384835350107062
2005-02-22,38917.02,0.0,501.33,4.5,-7.94,1.7147597319090524
2005-02-23,39062.97,6.55,375.82,-0.15,-12.63,1.2719770480987507
2005-02-24,39209.73,0.0,653.2,4.46,-16.55,2.018033918782867
2005-02-25,39357.26,0.0,624.55,2.11,-15.83,1.7992699938760912
2005-02-26,39505.52,4.69,368.99,-0.5,-12.56,1.2677695102724211
2005-02-27,39654.47,2.29,446.63,1.14,-15.6,1.5318178680783077
2005-02-28,39804.08,0.0,575.0,2.08,-12.71,1.7692845346222896
2005-03-01,39954.32,4.84,413.69,1.6,-12.73,1.5188024342882551
2005-03-02,40105.15,0.0,639.0,2.38,-15.95,1.9241951323504336
2005-03-03,40256.54,0.0,649.29,5.23,-13.91,2.2073151847188432
2005-03-04,40408.46,0.0,644.22,5.21,-13.27,2.2155973899847266
2005-03-05,40560.88,0.0,593.39,5.6,-9.77,2.1741007882887287
2005-03-06,40713.76,0.0,582.99,6.45,-8.27,2.2438057398787055
2005-03-07,40867.08,0.0,555.8,4.25,-9.09,2.0183097331587483
2005-03-08,41020.8,0.0,362.87,2.04,-5.72,1.442940250028373
2005-03-09,41174.9,0.0,593.42,7.47,-7.21,2.41363714812451
2005-03-10,41329.35,0.0,612.38,7.27,-8.14,2.457739945707708
2005-03-11,41484.12,0.0,644.47,7.05,-9.7,2.5247947597886484
2005-03-12,41639.18,0.0,614.17,7.67,-7.36,2.538351350733377
2005-03-13,41794.5,0.0,582.03,0.66,-12.62,1.863946522546672
2005-03-14,41950.06,0.0,552.56,-4.23,-16.42,1.4506317916937423
2005-03-15,42105.82,0.0,702.02,-1.35,-20.28,1.8733013915206422
2005-03-16,42261.77,0.0,633.69,0.36,-15.01,1.9646040080126403
2005-03-17,42417.88,2.05,330.12,-0.5,-10.08,1.3439744448225628
2005-03-18,42574.11,0.0,515.09,-0.07,-11.4,1.7492235980026833
2005-03-19,42730.45,4.44,452.42,3.43,-10.94,1.9339613423652458
2005-03-20,42886.87,8.85,340.56,3.26,-6.41,1.6326192964592394
2005-03-21,43043.34,4.02,265.81,-1.11,-8.33,1.1719343723321076
2005-03-22,43199.83,3.81,506.26,4.55,-12.82,2.1929476850781477
2005-03-23,43356.32,13.0,377.56,4.03,-6.97,1.825262905080111
2005-03-24,43512.79,14.3,350.47,1.74,-8.14,1.5943381317337648
2005-03-25,43669.21,3.22,429.42,2.6,-10.15,1.874684381890528
2005-03-26,43825.55,0.0,669.54,3.05,-12.55,2.445647492145707
2005-03-27,43981.78,0.0,754.29,6.17,-14.29,2.9482079250393984
2005-03-28,44137.89,0.0,625.97,8.01,-6.11,2.914519617588094
2005-03-29,44293.84,4.37,433.44,1.56,-10.85,1.8393705905866113
2005-03-30,44449.6,4.48,322.22,-2.83,-11.22,1.2681565640268537
2005-03-31,44605.16,0.0,660.07,0.02,-14.36,2.1963112741400406
2005-04-01,44760.49,0.0,787.55,5.19,-16.59,2.965296334749016
2005-04-02,44915.54,0.0,749.75,9.52,-9.41,3.4976145907585487
2005-04-03,45070.31,0.0,668.27,10.87,-4.03,3.4821577160357133
2005-04-04,45224.76,5.73,450.74,7.81,-4.82,2.495601055041083
2005-04-05,45378.86,0.0,489.87,2.42,-6.85,2.1110650177747967
2005-04-06,45532.59,0.0,787.27,10.95,-9.92,3.8543953653515404
2005-04-07,45685.91,0.0,746.27,13.32,-5.24,4.1101060894205474
2005-04-08,45838.79,0.0,556.14,6.16,-4.97,2.700225082739858
2005-04-09,45991.21,0.0,662.5,4.79,-9.26,2.8550405879087744
2005-04-10,46143.13,3.0,301.33,-1.79,-9.15,1.3403163049916655
2005-04-11,46294.52,0.0,602.05,2.68,-9.03,2.506333842954704
