56
# x y z
0.0 0.0 0.0
1.5 0.0 0.0
3.0 0.0 0.0
4.5 0.0 0.0
6.0 0.0 0.0
7.5 0.0 0.0
9.0 0.0 0.0
10.5 0.0 0.0
12.0 0.0 0.0
13.5 0.0 0.0
15.0 0.0 0.0
16.5 0.0 0.0
18.0 0.0 0.0
19.5 0.0 0.0
21.0 0.0 0.0
22.5 0.0 0.0
24.0 0.0 0.0
25.5 0.0 0.0
27.0 0.0 0.0
28.5 0.0 0.0
30.0 0.0 0.0
31.5 0.0 0.0
33.0 0.0 0.0
34.5 0.0 0.0
36.0 0.0 0.0
37.5 0.0 0.0
39.0 0.0 0.0
40.5 0.0 0.0
42.0 0.0 0.0
43.5 0.0 0.0
45.0 0.0 0.0
46.5 0.0 0.0
48.0 0.0 0.0
49.5 0.0 0.0
51.0 0.0 0.0
52.5 0.0 0.0
54.0 0.0 0.0
55.5 0.0 0.0
57.0 0.0 0.0
58.5 0.0 0.0
60.0 0.0 0.0
61.5 0.0 0.0
63.0 0.0 0.0
64.5 0.0 0.0
66.0 0.0 0.0
67.5 0.0 0.0
69.0 0.0 0.0
70.5 0.0 0.0
72.0 0.0 0.0
73.5 0.0 0.0
75.0 0.0 0.0
76.5 0.0 0.0
78.0 0.0 0.0
79.5 0.0 0.0
81.0 0.0 0.0
82.5 0.0 0.0
900
# a b m n r rhoa k err
4 49 19 34 6.66377059 941.9943018140123 141.36055392237208 0.01
5 14 8 11 92.1768445 2609.709959871335 28.311990652612703 0.01
5 17 9 13 59.1003545 2231.155451171915 37.751980847626136 0.01
5 20 10 15 38.3202792 1807.457370954762 47.167124266536185 0.01
5 23 11 17 27.5815236 1560.4352663583397 56.57538318000459 0.01
5 26 12 19 19.1095315 1260.9946575322945 65.98773274647233 0.01
5 29 13 21 16.2513422 1225.4284711092578 75.40475463677441 0.01
5 32 14 23 14.6279924 1240.816908677883 84.82482590556192 0.01
5 35 15 25 13.1912646 1243.2381927041079 94.24708171679823 0.01
5 38 16 27 10.9928925 1139.6336817830252 103.67004696744057 0.01
5 41 17 29 9.34728497 1057.1133037404986 113.09308608149759 0.01
5 44 18 31 8.19782455 1004.3640522354331 122.51592432963609 0.01
5 47 19 33 7.16949149 945.9317017392848 131.93846496068366 0.01
5 50 20 35 6.40100337 904.8498189990272 141.3606221861788 0.01
6 12 8 10 129.618545 2443.880528622765 18.854404889537715 0.01
6 15 9 12 91.3387116 2585.992169452471 28.312115686252696 0.01
6 18 10 14 53.3675748 2014.7527659062237 37.75237629696869 0.01
6 21 11 16 33.9466714 1601.1511846596254 47.166662256601256 0.01
6 24 12 18 22.9583019 1298.8842517098997 56.57579804322983 0.01
6 27 13 20 18.7832753 1239.4646325243552 65.98767322141923 0.01
6 30 14 22 16.4028507 1236.8476037864475 75.40442977917537 0.01
6 33 15 24 14.4745877 1227.8055341704544 84.82490552531968 0.01
6 36 16 26 12.4429762 1172.714866329377 94.24713569165043 0.01
6 39 17 28 10.2747206 1065.1817705990338 103.67014462651508 0.01
6 42 18 30 8.801843 995.427667255462 113.093095077413 0.01
