MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 10.00 0.00 5.00 0.00 15.00 0.00 20.00 0.00 1.398935
4 10.00 0.00 5.00 0.00 20.00 0.00 25.00 0.00 0.3496795
4 10.00 0.00 5.00 0.00 25.00 0.00 30.00 0.00 0.1409965
4 10.00 0.00 5.00 0.00 30.00 0.00 35.00 0.00 0.06947335
4 10.00 0.00 5.00 0.00 35.00 0.00 40.00 0.00 0.044565
4 10.00 0.00 5.00 0.00 45.00 0.00 50.00 0.00 0.01120565
4 10.00 0.00 4.00 0.00 16.00 0.00 22.00 0.00 1.181595
4 10.00 0.00 4.00 0.00 22.00 0.00 28.00 0.00 0.2845375
4 10.00 0.00 4.00 0.00 28.00 0.00 34.00 0.00 0.120401
4 10.00 0.00 4.00 0.00 34.00 0.00 40.00 0.00 0.05809185
4 10.00 0.00 3.00 0.00 17.00 0.00 24.00 0.00 1.144285
4 10.00 0.00 3.00 0.00 24.00 0.00 31.00 0.00 0.2638145
4 10.00 0.00 3.00 0.00 31.00 0.00 38.00 0.00 0.0962551
4 10.00 0.00 3.00 0.00 38.00 0.00 45.00 0.00 0.06921395
4 11.00 0.00 10.00 0.00 12.00 0.00 13.00 0.00 10.21655
4 11.00 0.00 10.00 0.00 13.00 0.00 14.00 0.00 1.4423
4 11.00 0.00 10.00 0.00 16.00 0.00 17.00 0.00 0.2852685
4 11.00 0.00 10.00 0.00 17.00 0.00 18.00 0.00 0.167973
4 11.00 0.00 10.00 0.00 18.00 0.00 19.00 0.00 0.08508395
4 11.00 0.00 9.00 0.00 13.00 0.00 15.00 0.00 2.6144
4 11.00 0.00 9.00 0.00 15.00 0.00 17.00 0.00 1.37194
4 11.00 0.00 9.00 0.00 17.00 0.00 19.00 0.00 0.3206145
4 11.00 0.00 9.00 0.00 19.00 0.00 21.00 0.00 0.224262
4 11.00 0.00 9.00 0.00 21.00 0.00 23.00 0.00 0.11256625
4 11.00 0.00 9.00 0.00 23.00 0.00 25.00 0.00 0.0643563
4 11.00 0.00 9.00 0.00 25.00 0.00 27.00 0.00 0.06163645
4 11.00 0.00 8.00 0.00 14.00 0.00 17.00 0.00 2.10523
4 11.00 0.00 8.00 0.00 17.00 0.00 20.00 0.00 0.705534
4 11.00 0.00 8.00 0.00 20.00 0.00 23.00 0.00 0.2714045
4 11.00 0.00 8.00 0.00 23.00 0.00 26.00 0.00 0.1190635
4 11.00 0.00 8.00 0.00 29.00 0.00 32.00 0.00 0.043216
4 11.00 0.00 8.00 0.00 32.00 0.00 35.00 0.00 0.05749155
4 11.00 0.00 7.00 0.00 15.00 0.00 19.00 0.00 2.263445
4 11.00 0.00 7.00 0.00 19.00 0.00 23.00 0.00 0.501183
4 11.00 0.00 7.00 0.00 23.00 0.00 27.00 0.00 0.1881575
4 11.00 0.00 7.00 0.00 27.00 0.00 31.00 0.00 0.0821156
4 11.00 0.00 7.00 0.00 35.00 0.00 39.00 0.00 0.0402487
4 11.00 0.00 7.00 0.00 39.00 0.00 43.00 0.00 0.03181295
4 11.00 0.00 6.00 0.00 16.00 0.00 21.00 0.00 1.544595
4 11.00 0.00 6.00 0.00 21.00 0.00 26.00 0.00 0.390721
4 11.00 0.00 6.00 0.00 26.00 0.00 31.00 0.00 0.141681
4 11.00 0.00 6.00 0.00 36.00 0.00 41.00 0.00 0.05810455
4 11.00 0.00 6.00 0.00 46.00 0.00 51.00 0.00 0.0419649
4 11.00 0.00 5.00 0.00 17.00 0.00 23.00 0.00 1.35208
4 11.00 0.00 5.00 0.00 23.00 0.00 29.00 0.00 0.289418
4 11.00 0.00 5.00 0.00 29.00 0.00 35.00 0.00 0.1367175
4 11.00 0.00 5.00 0.00 35.00 0.00 41.00 0.00 0.087759
4 11.00 0.00 4.00 0.00 18.00 0.00 25.00 0.00 1.117265
4 11.00 0.00 4.00 0.00 25.00 0.00 32.00 0.00 0.263918
4 11.00 0.00 4.00 0.00 32.00 0.00 39.00 0.00 0.1296315
4 11.00 0.00 4.00 0.00 39.00 0.00 46.00 0.00 0.09345815
4 12.00 0.00 11.00 0.00 13.00 0.00 14.00 0.00 7.181155
4 12.00 0.00 11.00 0.00 14.00 0.00 15.00 0.00 1.85708
4 12.00 0.00 11.00 0.00 16.00 0.00 17.00 0.00 0.304147
4 12.00 0.00 11.00 0.00 17.00 0.00 18.00 0.00 0.216581
4 12.00 0.00 11.00 0.00 18.00 0.00 19.00 0.00 0.123377
4 12.00 0.00 11.00 0.00 19.00 0.00 20.00 0.00 0.08843735
4 12.00 0.00 10.00 0.00 14.00 0.00 16.00 0.00 3.0331
4 12.00 0.00 10.00 0.00 16.00 0.00 18.00 0.00 0.9616405
4 12.00 0.00 10.00 0.00 18.00 0.00 20.00 0.00 0.3877445
4 12.00 0.00 10.00 0.00 20.00 0.00 22.00 0.00 0.233186
4 12.00 0.00 10.00 0.00 22.00 0.00 24.00 0.00 0.1078945
4 12.00 0.00 10.00 0.00 24.00 0.00 26.00 0.00 0.0867235
4 12.00 0.00 10.00 0.00 26.00 0.00 28.00 0.00 0.05175855
4 12.00 0.00 9.00 0.00 15.00 0.00 18.00 0.00 2.22554
4 12.00 0.00 9.00 0.00 18.00 0.00 21.00 0.00 0.61419
4 12.00 0.00 9.00 0.00 21.00 0.00 24.00 0.00 0.267875
4 12.00 0.00 9.00 0.00 24.00 0.00 27.00 0.00 0.138723
4 12.00 0.00 9.00 0.00 27.00 0.00 30.00 0.00 0.07583865
4 12.00 0.00 9.00 0.00 30.00 0.00 33.00 0.00 0.06501655
4 12.00 0.00 9.00 0.00 33.00 0.00 36.00 0.00 0.0257593
4 12.00 0.00 8.00 0.00 16.00 0.00 20.00 0.00 1.8125
4 12.00 0.00 8.00 0.00 20.00 0.00 24.00 0.00 0.5009965
4 12.00 0.00 8.00 0.00 24.00 0.00 28.00 0.00 0.1913915
4 12.00 0.00 8.00 0.00 28.00 0.00 32.00 0.00 0.09096555
4 12.00 0.00 8.00 0.00 32.00 0.00 36.00 0.00 0.0564602
4 12.00 0.00 8.00 0.00 36.00 0.00 40.00 0.00 0.042246
4 12.00 0.00 8.00 0.00 40.00 0.00 44.00 0.00 0.0250278
4 12.00 0.00 7.00 0.00 17.00 0.00 22.00 0.00 1.63396
4 12.00 0.00 7.00 0.00 22.00 0.00 27.00 0.00 0.3734995
4 12.00 0.00 7.00 0.00 27.00 0.00 32.00 0.00 0.1606665
4 12.00 0.00 7.00 0.00 32.00 0.00 37.00 0.00 0.06093575
4 12.00 0.00 6.00 0.00 18.00 0.00 24.00 0.00 1.353945
4 12.00 0.00 6.00 0.00 24.00 0.00 30.00 0.00 0.3196125
4 12.00 0.00 6.00 0.00 30.00 0.00 36.00 0.00 0.123217
4 12.00 0.00 6.00 0.00 36.00 0.00 42.00 0.00 0.07880905
4 12.00 0.00 6.00 0.00 42.00 0.00 48.00 0.00 0.0328604
4 12.00 0.00 6.00 0.00 54.00 0.00 60.00 0.00 0.00473412
